,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
80,Bruno Fernandes,29,08/09/1994,Premier League,2022/2023,Midfielder,Manchester United,Portugal,7.58,3320,1700,1620,37,19,18,8,6,2,8,5,3,2,0,17,11,6,36,9,27,6,0,0.43,0.22,0.22,0.32,0.11,415,0.98,92,90,553,415,0.16,7.58,0.22,49.83,49.68,1838.0,38.57,1427.0,38.68,3.19,118.0,3.78,1.82,1.81,67.0,1.08,0.0,0.68,0.81,0.0,8.75,1.9,0.95,1.57,0.95,0.54,70.0,1.89,35.0,0.95,35.0,0.95,25.0,0.68,140.0,3.8,3.2,58.0,1.57,30.0,0.81,51.72,0.0,0.0,0.0,0.0,0.0,77.64,50.0,1.08,1.08,40.0,2.0,0.0,0.14,0.14,5.0,0.97,0.98,36.0,0.0,0.0,0.0,0.0,2.0,5.0,0.14,0.14,0.0,0.0,0.0,0.41,0.41,15.0,1.0,11.43,39.0,1.05,1.06,1.11,1.11,41.0,20.0,0.54,9.33,9.3,344.0,155.0,4.2,4.19,45.06,40.0,1.08,22.86,32.0,0.86,0.87,0.0
81,Bruno Guimarães,26,16/11/1997,Premier League,2022/2023,Midfielder,Newcastle United,Brazil,7.22,2735,1339,1396,32,16,16,4,3,1,5,1,4,0,0,13,8,5,25,11,14,7,0,0.3,0.16,0.13,0.2,0.06,684,0.82,109,85,391,547,0.23,7.22,0.16,52.95,50.28,1609.0,42.53,1361.0,44.79,1.34,43.0,0.72,2.7,2.56,82.0,1.78,0.0,1.12,1.31,0.0,5.25,0.69,0.41,2.22,0.25,0.59,21.0,0.66,8.0,0.26,13.0,0.43,36.0,1.18,23.0,0.76,1.41,71.0,2.34,42.0,1.38,59.15,0.0,0.0,0.0,0.0,0.0,84.59,38.1,0.69,0.72,22.0,0.0,0.0,0.12,0.13,4.0,0.5,0.53,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.07,0.0,0.0,0.0,0.07,0.06,2.0,0.0,19.05,83.0,2.59,2.73,1.48,1.41,45.0,19.0,0.63,12.77,12.12,388.0,226.0,7.44,7.06,58.25,57.0,1.88,13.04,3.0,0.09,0.1,0.0
83,Bryan Mbeumo,24,07/08/1999,Premier League,2022/2023,Forward,Brentford,Cameroon,0.0,2930,1532,1398,38,19,19,9,5,4,8,5,3,1,0,12,7,5,38,15,23,5,0,0.52,0.25,0.28,0.29,0.26,326,1.17,77,77,586,366,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Bukayo Saka,22,05/09/2001,Premier League,2022/2023,Midfielder,Arsenal,England,7.34,3194,1525,1669,38,19,19,14,10,4,11,7,4,2,1,14,4,10,41,24,17,6,0,0.7,0.31,0.39,0.59,0.22,228,1.16,78,84,532,290,0.17,7.34,0.29,34.57,32.29,1227.0,26.18,995.0,28.04,2.0,76.0,4.61,1.75,1.63,62.0,1.5,0.0,0.32,1.42,0.0,4.29,1.69,0.74,3.29,0.84,0.42,60.0,1.58,32.0,0.9,28.0,0.79,12.0,0.34,175.0,4.93,2.14,125.0,3.52,54.0,1.52,43.2,0.0,0.0,0.0,0.0,0.0,81.09,53.33,0.61,0.65,23.0,2.0,1.0,0.0,0.0,0.0,0.39,0.42,15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.08,0.08,0.0,0.0,0.0,0.25,0.24,9.0,0.0,23.33,65.0,1.71,1.83,1.21,1.13,43.0,16.0,0.45,11.92,11.13,423.0,197.0,5.55,5.18,46.57,57.0,1.61,22.29,39.0,1.03,1.1,0.0
98,Casemiro,32,23/02/1992,Premier League,2022/2023,Midfielder,Manchester United,Brazil,7.2,2127,988,1139,28,13,15,4,2,2,3,2,1,0,0,13,8,5,19,3,16,9,2,0.3,0.13,0.17,0.18,0.16,532,0.8,112,76,193,709,0.47,7.2,0.11,58.43,49.32,1381.0,38.86,1088.0,46.04,1.04,29.0,0.71,3.72,3.14,88.0,0.46,0.0,1.0,0.25,0.0,7.0,1.18,0.61,0.54,0.39,1.96,28.0,1.0,11.0,0.47,17.0,0.72,28.0,1.18,20.0,0.85,1.23,15.0,0.63,7.0,0.3,46.67,0.0,0.0,0.0,0.0,0.0,78.78,39.29,1.5,1.78,42.0,0.0,0.0,0.39,0.47,11.0,2.07,2.45,58.0,1.0,0.04,0.04,0.0,0.0,1.0,0.04,0.04,0.0,0.0,0.0,0.04,0.04,1.0,0.0,14.29,24.0,0.86,1.02,2.07,1.75,49.0,55.0,2.33,13.29,11.21,314.0,174.0,7.36,6.21,55.41,13.0,0.55,25.0,5.0,0.18,0.21,0.0
104,Cheick Doucouré,24,08/01/2000,Premier League,2022/2023,Midfielder,Crystal Palace,Mali,7.02,2787,1415,1372,34,17,17,0,0,0,3,1,2,0,0,8,4,4,40,20,20,10,1,0.1,0.1,0.0,0.0,0.0,0,1.29,70,82,279,929,0.32,7.02,0.09,39.62,35.69,1142.0,29.75,952.0,33.03,0.72,23.0,0.22,2.64,2.38,76.0,0.59,0.0,1.62,0.38,0.0,0.0,0.76,0.5,0.56,0.19,0.75,22.0,0.69,6.0,0.21,16.0,0.56,52.0,1.8,7.0,0.24,0.8,18.0,0.62,12.0,0.42,66.67,0.0,0.0,0.0,0.0,0.0,83.36,27.27,0.66,0.73,21.0,0.0,0.0,0.41,0.45,13.0,1.31,1.46,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.38,0.42,1.18,1.06,34.0,24.0,0.83,7.95,7.16,229.0,124.0,4.3,3.88,54.15,19.0,0.66,28.57,2.0,0.06,0.07,0.0
107,Chris Mepham,26,05/11/1997,Premier League,2022/2023,Defender,AFC Bournemouth,Wales,6.78,2198,847,1351,26,10,16,0,0,0,0,0,0,0,0,6,3,3,49,15,34,7,0,0.0,0.0,0.0,0.0,0.0,0,2.01,45,85,314,0,0.29,6.78,0.0,41.19,38.69,1006.0,32.46,844.0,34.56,0.15,4.0,0.0,1.84,1.73,45.0,0.12,0.0,1.15,0.04,0.0,0.0,0.29,0.12,0.19,0.15,2.04,7.0,0.27,4.0,0.16,3.0,0.12,30.0,1.23,0.0,0.0,0.16,5.0,0.2,1.0,0.04,20.0,0.0,0.0,0.0,0.0,0.0,83.9,57.14,0.42,0.45,11.0,0.0,0.0,1.04,1.11,27.0,5.62,5.98,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.27,0.29,0.66,0.62,16.0,53.0,2.17,6.92,6.5,169.0,105.0,4.3,4.04,62.13,3.0,0.12,0.0,0.0,0.0,0.0,0.0
111,Christian Eriksen,32,14/02/1992,Premier League,2022/2023,Midfielder,Manchester United,Denmark,7.05,2063,829,1234,28,13,15,1,0,1,8,5,3,0,0,12,7,5,24,5,19,3,0,0.39,0.35,0.04,0.0,0.07,2063,1.05,86,74,688,258,0.13,7.05,0.29,60.16,49.25,1379.0,41.71,1168.0,50.95,1.29,36.0,2.93,1.0,0.82,23.0,0.68,0.0,0.36,0.25,0.0,26.0,1.13,0.54,0.54,0.39,0.32,26.0,0.93,11.0,0.48,15.0,0.65,10.0,0.44,82.0,3.58,1.57,15.0,0.65,7.0,0.31,46.67,0.0,0.0,0.0,0.0,0.0,84.7,42.31,0.5,0.61,14.0,0.0,0.0,0.32,0.39,9.0,0.71,0.87,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,3.0,0.0,3.85,10.0,0.36,0.44,0.57,0.46,13.0,9.0,0.39,5.02,4.11,115.0,49.0,2.14,1.75,42.61,19.0,0.83,25.61,21.0,0.75,0.92,0.0
115,Clément Lenglet,28,17/06/1995,Premier League,2022/2023,Defender,Tottenham Hotspur,France,6.75,2027,1241,786,26,16,10,0,0,0,2,1,1,0,0,4,3,1,33,20,13,3,0,0.09,0.09,0.0,0.0,0.0,0,1.47,61,78,676,1014,0.13,6.75,0.08,62.87,54.12,1353.0,47.36,1184.0,55.01,0.24,6.0,0.6,1.77,1.52,38.0,0.32,0.0,0.8,0.28,0.0,0.0,0.23,0.16,0.44,0.04,1.68,5.0,0.2,1.0,0.05,4.0,0.19,20.0,0.93,15.0,0.7,0.28,11.0,0.51,7.0,0.33,63.64,0.0,0.0,0.0,0.0,0.0,87.51,20.0,0.6,0.7,15.0,0.0,0.0,0.48,0.56,12.0,2.68,3.11,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.64,0.74,0.98,0.84,21.0,42.0,1.95,8.22,7.08,177.0,103.0,4.79,4.12,58.19,8.0,0.37,40.0,6.0,0.24,0.28,0.0
120,Conor Coady,31,25/02/1993,Premier League,2022/2023,Defender,Everton,England,6.82,2095,1114,981,24,13,11,1,0,1,1,0,1,0,0,7,6,1,28,13,15,2,0,0.09,0.04,0.04,0.0,0.09,2095,1.2,75,87,1048,2095,0.09,6.82,0.04,50.13,48.62,1167.0,41.33,992.0,42.62,0.17,4.0,0.04,0.6,0.58,14.0,0.08,0.0,0.54,0.0,0.0,3.0,0.13,0.0,0.08,0.12,1.0,3.0,0.12,3.0,0.13,0.0,0.0,13.0,0.56,1.0,0.04,0.17,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,0.29,0.3,7.0,0.0,0.0,0.71,0.73,17.0,3.42,3.52,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,2.0,0.0,33.33,14.0,0.58,0.6,0.47,0.46,11.0,24.0,1.03,4.12,4.0,96.0,52.0,2.23,2.17,54.17,2.0,0.09,100.0,1.0,0.04,0.04,0.0
123,Craig Dawson,33,06/05/1990,Premier League,2022/2023,Defender,Wolverhampton Wanderers,England,6.88,2137,1216,921,25,14,11,1,1,0,0,0,0,0,0,7,7,0,28,8,20,6,0,0.04,0.0,0.04,0.07,0.0,2137,1.18,76,85,356,0,0.25,6.88,0.0,49.59,47.29,993.0,39.0,819.0,40.9,0.1,2.0,0.1,0.85,0.81,17.0,0.19,0.0,0.81,0.1,0.0,14.0,0.7,0.52,0.14,0.14,2.14,14.0,0.67,3.0,0.15,11.0,0.55,17.0,0.85,2.0,0.1,0.1,3.0,0.15,2.0,0.1,66.67,0.0,0.0,0.0,0.0,0.0,82.48,21.43,0.24,0.25,5.0,0.0,0.0,1.05,1.1,22.0,3.9,4.1,82.0,1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.14,12.0,0.57,0.6,0.7,0.67,14.0,45.0,2.25,6.79,6.48,136.0,76.0,3.8,3.62,55.88,4.0,0.2,0.0,0.0,0.0,0.0,0.0
124,Cristian Romero,25,27/04/1998,Premier League,2022/2023,Defender,Tottenham Hotspur,Argentina,7.0,2365,1195,1170,27,14,13,0,0,0,1,0,1,0,0,8,5,3,36,12,24,11,1,0.04,0.04,0.0,0.0,0.0,0,1.37,66,88,215,2365,0.42,7.0,0.04,58.75,57.12,1485.0,49.88,1297.0,51.31,0.31,8.0,0.0,2.57,2.5,65.0,0.35,0.0,1.35,0.5,0.0,0.0,0.4,0.31,0.77,0.08,2.15,10.0,0.38,2.0,0.08,8.0,0.32,35.0,1.38,0.0,0.0,0.32,20.0,0.79,13.0,0.51,65.0,0.0,0.0,0.0,0.0,0.0,87.34,20.0,0.54,0.55,14.0,0.0,0.0,0.69,0.71,18.0,3.58,3.68,93.0,1.0,0.04,0.04,0.0,0.0,2.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.42,0.44,1.58,1.54,40.0,56.0,2.22,9.49,9.23,240.0,145.0,5.74,5.58,60.42,9.0,0.36,0.0,0.0,0.0,0.0,0.0
129,Dan Burn,31,09/05/1992,Premier League,2022/2023,Defender,Newcastle United,England,6.85,3116,1623,1493,38,19,19,1,1,0,0,0,0,0,0,14,9,5,29,14,15,5,0,0.03,0.0,0.03,0.06,0.0,3116,0.84,107,82,623,0,0.14,6.85,0.0,41.3,37.63,1430.0,29.37,1116.0,32.23,0.42,16.0,0.47,1.73,1.58,60.0,0.29,0.0,0.79,0.34,0.0,15.0,0.43,0.29,0.58,0.11,2.24,15.0,0.39,4.0,0.12,11.0,0.32,30.0,0.87,18.0,0.52,0.46,22.0,0.64,13.0,0.38,59.09,0.0,0.0,0.0,0.0,0.0,78.04,26.67,0.79,0.87,30.0,0.0,0.0,0.42,0.46,16.0,2.66,2.92,101.0,1.0,0.03,0.03,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.2,0.18,7.0,0.0,6.67,4.0,0.11,0.12,1.01,0.92,35.0,85.0,2.46,8.2,7.47,284.0,162.0,4.68,4.26,57.04,11.0,0.32,16.67,3.0,0.08,0.09,0.0
139,Danny Ward,30,22/06/1993,Premier League,2022/2023,Goalkeeper,Leicester City,Wales,6.8,2340,1170,1170,26,13,13,0,0,0,0,0,0,0,0,6,3,3,45,17,28,0,0,0.0,0.0,0.0,0.0,0.0,0,1.73,52,90,0,0,0.0,6.8,0.0,30.23,30.23,786.0,21.12,549.0,21.12,0.0,0.0,0.0,0.04,0.04,1.0,0.0,2.96,0.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.96,123.0,4.73,62.6,69.85,0.0,0.04,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,5.0,0.19,0.19,0.0,0.0,0.0,5.0,0.19,0.42,0.42,11.0,10.0,0.38,0.38,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,David de Gea,33,07/11/1990,Premier League,2022/2023,Goalkeeper,Manchester United,Spain,6.89,3420,1710,1710,38,19,19,0,0,0,0,0,0,0,0,17,11,6,40,10,30,0,0,0.0,0.0,0.0,0.0,0.0,0,1.05,86,90,0,0,0.0,6.89,0.0,28.87,28.87,1097.0,19.84,754.0,19.84,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,101.0,2.66,144.0,3.79,70.14,68.73,0.0,0.03,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,5.0,0.13,0.13,0.0,0.0,0.0,5.0,0.13,0.32,0.32,12.0,10.0,0.26,0.26,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,David Raya,28,15/09/1995,Premier League,2022/2023,Goalkeeper,Brentford,Spain,7.17,3420,1710,1710,38,19,19,0,0,0,0,0,0,0,0,12,7,5,41,17,24,1,0,0.0,0.0,0.0,0.0,0.0,0,1.08,83,90,3420,0,0.03,7.17,0.0,38.05,38.05,1408.0,23.08,854.0,23.08,0.05,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.03,0.03,5.19,0.0,0.03,0.03,0.03,0.0,0.32,1.0,0.03,0.0,0.0,1.0,0.03,1.0,0.03,0.0,0.0,0.05,1.0,0.03,1.0,0.03,100.0,148.0,4.0,192.0,5.19,77.08,60.65,0.0,0.05,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,5.0,0.14,0.14,0.0,0.0,0.0,12.0,0.32,0.57,0.57,21.0,17.0,0.46,0.46,80.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Declan Rice,25,14/01/1999,Premier League,2022/2023,Midfielder,West Ham United,England,7.02,3272,1710,1562,37,19,18,4,2,2,1,0,1,0,1,9,6,3,48,22,26,5,0,0.14,0.03,0.11,0.11,0.12,818,1.32,68,88,654,3272,0.14,7.02,0.03,55.86,53.65,1985.0,47.46,1756.0,49.42,0.97,36.0,1.11,2.14,2.05,76.0,0.7,0.0,1.68,0.86,0.0,6.5,0.73,0.46,1.35,0.24,1.0,26.0,0.7,9.0,0.25,17.0,0.48,62.0,1.74,41.0,1.15,1.01,50.0,1.41,32.0,0.9,64.0,0.0,0.0,0.0,0.0,0.0,88.46,34.62,0.49,0.51,18.0,0.0,1.0,0.41,0.42,15.0,1.32,1.38,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,0.03,0.0,0.0,0.0,0.03,0.03,1.0,0.0,15.38,11.0,0.3,0.31,0.62,0.59,22.0,37.0,1.04,7.46,7.16,265.0,156.0,4.39,4.22,58.87,26.0,0.73,24.39,10.0,0.27,0.28,0.0
152,Dejan Kulusevski,23,25/04/2000,Premier League,2022/2023,Midfielder,Tottenham Hotspur,Sweden,6.79,2078,999,1079,30,16,14,2,1,1,7,5,2,0,0,7,5,2,37,14,23,2,0,0.39,0.3,0.09,0.09,0.08,1039,1.6,56,69,1039,297,0.09,6.79,0.23,29.42,22.55,654.0,18.69,542.0,24.38,1.52,44.0,2.07,1.62,1.24,36.0,1.76,0.0,0.38,1.55,0.0,10.0,0.9,0.38,3.31,0.31,0.14,20.0,0.69,9.0,0.4,11.0,0.49,11.0,0.49,60.0,2.7,1.98,96.0,4.32,45.0,2.02,46.88,0.0,0.0,0.0,0.0,0.0,82.87,45.0,0.9,1.17,26.0,0.0,0.0,0.0,0.0,0.0,0.24,0.31,7.0,1.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,3.0,0.0,10.0,24.0,0.83,1.08,1.48,1.14,33.0,4.0,0.18,12.28,9.41,273.0,108.0,4.86,3.72,39.56,51.0,2.29,26.67,16.0,0.55,0.72,0.0
154,Demarai Gray,27,28/06/1996,Premier League,2022/2023,Forward,Everton,England,6.94,2510,1192,1318,33,16,17,4,2,2,1,1,0,2,0,7,5,2,38,17,21,3,0,0.18,0.04,0.14,0.15,0.14,628,1.36,66,76,837,2510,0.11,6.94,0.03,23.68,19.91,637.0,16.22,519.0,19.29,1.12,36.0,5.38,1.15,0.97,31.0,1.91,0.0,0.38,0.94,0.0,9.0,1.34,0.41,2.22,0.72,0.38,36.0,1.12,23.0,0.86,13.0,0.48,12.0,0.45,172.0,6.39,1.34,71.0,2.64,30.0,1.12,42.25,0.0,0.0,0.0,0.0,0.0,81.48,63.89,0.34,0.41,11.0,2.0,0.0,0.09,0.11,3.0,0.5,0.59,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.38,12.0,0.0,11.11,51.0,1.59,1.9,0.78,0.66,21.0,12.0,0.45,11.08,9.31,298.0,124.0,4.61,3.88,41.61,61.0,2.27,20.93,36.0,1.12,1.34,0.0
162,Diogo Dalot,25,18/03/1999,Premier League,2022/2023,Defender,Manchester United,Portugal,7.03,2155,999,1156,26,12,14,1,0,1,2,1,1,0,0,11,7,4,33,7,26,6,0,0.13,0.08,0.04,0.0,0.08,2155,1.38,65,83,359,1078,0.25,7.03,0.08,49.03,45.15,1174.0,36.35,945.0,39.47,1.12,29.0,1.69,2.26,2.08,54.0,0.23,0.0,1.42,0.65,0.0,12.0,0.5,0.19,0.92,0.27,1.46,12.0,0.46,7.0,0.29,5.0,0.21,37.0,1.55,44.0,1.84,1.21,24.0,1.0,17.0,0.71,70.83,0.0,0.0,0.0,0.0,0.0,80.49,58.33,0.38,0.42,10.0,0.0,0.0,0.31,0.33,8.0,1.96,2.13,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.04,0.0,0.0,0.0,0.04,0.04,1.0,0.0,8.33,3.0,0.12,0.13,0.84,0.77,20.0,38.0,1.59,7.23,6.65,173.0,112.0,4.68,4.31,64.74,6.0,0.25,31.82,14.0,0.54,0.58,0.0
170,Dominic Solanke,26,14/09/1997,Premier League,2022/2023,Forward,AFC Bournemouth,England,6.9,2872,1526,1346,33,17,16,6,2,4,7,1,6,0,0,8,5,3,49,22,27,2,0,0.41,0.22,0.19,0.12,0.27,479,1.54,59,87,1436,410,0.06,6.9,0.21,16.26,15.72,503.0,10.94,350.0,11.31,0.66,21.0,0.38,0.48,0.47,15.0,2.16,0.0,0.19,1.22,0.0,8.33,1.62,0.72,2.84,0.84,1.56,50.0,1.56,27.0,0.87,23.0,0.74,6.0,0.19,12.0,0.39,0.68,91.0,2.94,39.0,1.26,42.86,0.0,0.0,0.0,0.0,0.0,69.58,54.0,0.47,0.48,15.0,0.0,0.0,0.22,0.23,7.0,1.22,1.26,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.36,0.34,11.0,0.0,12.0,51.0,1.59,1.65,1.33,1.28,41.0,50.0,1.62,13.38,12.94,414.0,155.0,5.01,4.84,37.44,69.0,2.23,8.33,1.0,0.03,0.03,0.0
172,Douglas Luiz,25,09/05/1998,Premier League,2022/2023,Midfielder,Aston Villa,Brazil,7.12,2932,1506,1426,37,18,19,6,3,3,6,2,4,0,0,12,7,5,32,16,16,7,1,0.37,0.18,0.18,0.18,0.19,489,0.98,92,79,367,489,0.25,7.12,0.16,49.24,43.35,1604.0,37.27,1379.0,42.33,1.16,43.0,2.86,2.21,1.95,72.0,0.97,0.0,1.08,0.59,0.0,3.67,0.68,0.27,1.0,0.32,0.65,22.0,0.59,12.0,0.37,10.0,0.31,40.0,1.23,106.0,3.25,1.32,37.0,1.14,22.0,0.68,59.46,0.0,0.0,0.0,0.0,0.0,85.97,54.55,0.68,0.77,25.0,0.0,0.0,0.19,0.21,7.0,0.59,0.68,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.06,0.05,2.0,0.0,27.27,42.0,1.14,1.29,1.41,1.24,46.0,24.0,0.74,9.24,8.14,301.0,160.0,4.91,4.32,53.16,36.0,1.11,21.7,23.0,0.62,0.71,0.0
174,Dwight McNeil,24,22/11/1999,Premier League,2022/2023,Forward,Everton,England,7.09,2500,1153,1347,36,18,18,7,4,3,3,2,1,0,0,9,7,2,46,21,25,5,0,0.36,0.11,0.25,0.31,0.2,357,1.66,54,69,500,833,0.18,7.09,0.08,26.72,20.43,715.0,15.6,546.0,20.41,1.37,48.0,5.49,2.32,1.77,62.0,1.17,0.0,0.8,1.37,0.0,3.43,0.9,0.29,2.77,0.4,0.4,24.0,0.69,14.0,0.52,10.0,0.37,28.0,1.05,192.0,7.18,1.79,97.0,3.63,48.0,1.79,49.48,0.0,0.0,0.0,0.0,0.0,76.36,58.33,0.89,1.16,31.0,0.0,0.0,0.2,0.26,7.0,0.91,1.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,1.0,1.0,29.17,20.0,0.57,0.75,0.78,0.6,21.0,14.0,0.52,11.32,8.66,303.0,144.0,5.38,4.11,47.52,41.0,1.53,26.56,51.0,1.46,1.91,0.0
